SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	SPAN
Av	BUSCO	telo	AVAG00095	0	6909	EOG09370TS7:Duplicated	30	6909	0.00434216239687364
Av	BUSCO	telo	AVAG00095	15272	40272	EOG09370TS7:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00066	227163	252163	EOG09370TTI:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00056	188984	213984	EOG09370TTI:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00056	216288	241288	EOG09370TTI:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00066	199375	224375	EOG09370TTI:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00120	276384	301384	EOG09370U0A:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00120	307204	332204	EOG09370U0A:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00187	143113	168113	EOG09370U0A:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00187	170996	195996	EOG09370U0A:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG01083	0	12244	EOG09370U0A:Duplicated	12	12244	0.000980071871937275
Av	BUSCO	telo	AVAG01083	15209	20949	EOG09370U0A:Duplicated	12	5740	0.00209059233449477
Av	BUSCO	telo	AVAG00056	120655	145655	EOG09370U71:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00056	150186	175186	EOG09370U71:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00066	263257	288257	EOG09370U71:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00066	291714	316714	EOG09370U71:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00132	227812	252812	EOG09370U9P:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00132	257675	282675	EOG09370U9P:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00349	16863	41863	EOG09370U9P:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00349	47665	72665	EOG09370U9P:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00120	163510	188510	EOG09370UEC:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00120	193427	218427	EOG09370UEC:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00534	52485	77485	EOG09370UEC:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00534	82071	107071	EOG09370UEC:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00012	609997	634997	EOG09370UG9:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00012	641387	666387	EOG09370UG9:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00539	101528	114847	EOG09370UG9:Duplicated	6	13319	0.000450484270590885
Av	BUSCO	telo	AVAG00539	69336	94336	EOG09370UG9:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00023	268659	293659	EOG09370UID:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00023	297264	322264	EOG09370UID:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00143	274838	299838	EOG09370UID:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00143	305437	330437	EOG09370UID:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00004	554312	579312	EOG09370UO4:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00004	584815	609815	EOG09370UO4:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00682	12517	37517	EOG09370UO4:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00682	42239	67239	EOG09370UO4:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00083	311208	336208	EOG09370UR1:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00083	337792	362792	EOG09370UR1:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00796	0	13831	EOG09370UR1:Duplicated	24	13831	0.00173523244884679
Av	BUSCO	telo	AVAG00796	15419	40419	EOG09370UR1:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00024	147396	172396	EOG09370UR3:Complete	36	25000	0.00144
Av	BUSCO	telo	AVAG00024	176544	201544	EOG09370UR3:Complete	12	25000	0.00048
Av	BUSCO	telo	AVAG00327	153226	178226	EOG09370USH:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00022	220333	245333	EOG09370USH:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00022	248843	273843	EOG09370USH:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00327	181409	195588	EOG09370USH:Duplicated	12	14179	0.000846322025530714
Av	BUSCO	telo	AVAG00006	275127	300127	EOG09370USJ:Complete	12	25000	0.00048
Av	BUSCO	telo	AVAG00006	300943	325943	EOG09370USJ:Complete	12	25000	0.00048
Av	BUSCO	telo	AVAG00166	243339	268339	EOG09370UV4:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00166	269760	294760	EOG09370UV4:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00417	0	20610	EOG09370UV4:Duplicated	36	20610	0.00174672489082969
Av	BUSCO	telo	AVAG00417	25893	50893	EOG09370UV4:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00067	171705	196705	EOG09370V9R:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00067	202076	227076	EOG09370V9R:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00210	202413	227413	EOG09370V9R:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00210	234539	259539	EOG09370V9R:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00127	103775	128775	EOG09370VFL:Complete	36	25000	0.00144
Av	BUSCO	telo	AVAG00127	130254	155254	EOG09370VFL:Complete	30	25000	0.0012
Av	BUSCO	telo	AVAG00296	45588	70588	EOG09370VLM:Duplicated	126	25000	0.00504
Av	BUSCO	telo	AVAG00296	77838	102838	EOG09370VLM:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00557	0	24681	EOG09370VLM:Duplicated	18	24681	0.000729305943843442
Av	BUSCO	telo	AVAG00557	30035	55035	EOG09370VLM:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00863	0	21075	EOG09370VLM:Duplicated	30	21075	0.00142348754448399
Av	BUSCO	telo	AVAG00863	28322	43313	EOG09370VLM:Duplicated	6	14991	0.000400240144086452
Av	BUSCO	telo	AVAG00025	40626	65626	EOG09370VTP:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00025	70644	95644	EOG09370VTP:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00336	125619	150619	EOG09370VTP:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00336	155230	180230	EOG09370VTP:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00076	380862	405862	EOG09370W44:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00076	411399	436399	EOG09370W44:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00245	102816	127816	EOG09370W44:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00245	72279	97279	EOG09370W44:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00030	0	24944	EOG09370W6N:Duplicated	30	24944	0.00120269403463759
Av	BUSCO	telo	AVAG00030	28638	53638	EOG09370W6N:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00048	398138	423138	EOG09370W6N:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00048	426164	451164	EOG09370W6N:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00410	44698	69698	EOG09370W6N:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00410	73217	98217	EOG09370W6N:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00027	574815	599815	EOG09370W86:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00027	604244	629244	EOG09370W86:Duplicated	186	25000	0.00744
Av	BUSCO	telo	AVAG00036	140500	165500	EOG09370W86:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00036	168181	193181	EOG09370W86:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00031	0	18956	EOG09370WT1:Duplicated	66	18956	0.00348174720405149
Av	BUSCO	telo	AVAG00031	20283	45283	EOG09370WT1:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00115	11443	36443	EOG09370WT1:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00115	38070	63070	EOG09370WT1:Duplicated	132	25000	0.00528
Av	BUSCO	telo	AVAG00266	139832	164832	EOG09370WT1:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00266	170089	195089	EOG09370WT1:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00185	106812	131812	EOG09370WWI:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00185	79449	104449	EOG09370WWI:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00393	31980	56980	EOG09370WWI:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00393	57838	82838	EOG09370WWI:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00122	303397	328397	EOG09370WYG:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00122	333966	358966	EOG09370WYG:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00183	63199	88199	EOG09370WYG:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00183	92366	117366	EOG09370WYG:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00746	35286	60286	EOG09370WYG:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00746	7650	32650	EOG09370WYG:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00200	234819	259819	EOG09370WZX:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00200	262591	287591	EOG09370WZX:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00569	100702	105306	EOG09370WZX:Duplicated	6	4604	0.00130321459600348
Av	BUSCO	telo	AVAG00569	72933	97933	EOG09370WZX:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00088	195089	220089	EOG09370X1T:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00088	220988	245988	EOG09370X1T:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00115	69202	94202	EOG09370X1T:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00115	99565	124565	EOG09370X1T:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00690	0	10767	EOG09370XFG:Duplicated	0	10767	0
Av	BUSCO	telo	AVAG00144	281849	306849	EOG09370XFG:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00144	309276	334276	EOG09370XFG:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00690	12800	37800	EOG09370XFG:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00449	140047	141068	EOG09370XFJ:Duplicated	0	1021	0
Av	BUSCO	telo	AVAG00036	179861	204861	EOG09370XFJ:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00036	212160	237160	EOG09370XFJ:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00449	113118	138118	EOG09370XFJ:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00006	789671	814671	EOG09370XO6:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00006	820075	845075	EOG09370XO6:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00035	204712	229712	EOG09370XO6:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00035	231491	256491	EOG09370XO6:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00555	65747	90747	EOG09370XO6:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00555	95947	108405	EOG09370XO6:Duplicated	6	12458	0.000481618237277252
Av	BUSCO	telo	AVAG00108	125832	150832	EOG09370Y63:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00108	92217	117217	EOG09370Y63:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00341	0	4621	EOG09370Y63:Duplicated	6	4621	0.00129842025535598
Av	BUSCO	telo	AVAG00341	6231	31231	EOG09370Y63:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00017	490893	515893	EOG09370YC4:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00017	516558	541558	EOG09370YC4:Duplicated	84	25000	0.00336
Av	BUSCO	telo	AVAG00051	523713	548713	EOG09370YC4:Duplicated	114	25000	0.00456
Av	BUSCO	telo	AVAG00051	549381	574381	EOG09370YC4:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00056	109745	134745	EOG09370YCN:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00056	138065	163065	EOG09370YCN:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00066	275363	300363	EOG09370YCN:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00066	303639	328639	EOG09370YCN:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00086	370920	395920	EOG09370YSI:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00086	397617	422617	EOG09370YSI:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00163	206742	231742	EOG09370YSI:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00163	233433	258433	EOG09370YSI:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00166	223646	248646	EOG09370YSI:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00166	250528	275528	EOG09370YSI:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00086	387005	412005	EOG09370ZI7:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00086	415994	440994	EOG09370ZI7:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00163	189233	214233	EOG09370ZI7:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00163	219621	244621	EOG09370ZI7:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00534	70282	95282	EOG09370ZOK:Complete	18	25000	0.00072
Av	BUSCO	telo	AVAG00534	98477	116179	EOG09370ZOK:Complete	24	17702	0.00135577900802169
Av	BUSCO	telo	AVAG00231	216256	241256	EOG0937106D:Complete	42	25000	0.00168
Av	BUSCO	telo	AVAG00231	244944	267305	EOG0937106D:Complete	18	22361	0.000804972943964939
Av	BUSCO	telo	AVAG00213	106519	131519	EOG0937106Y:Complete	48	25000	0.00192
Av	BUSCO	telo	AVAG00213	80406	105406	EOG0937106Y:Complete	48	25000	0.00192
Av	BUSCO	telo	AVAG00043	597257	600374	EOG09371088:Duplicated	0	3117	0
Av	BUSCO	telo	AVAG00115	115481	140481	EOG09371088:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00043	571634	596634	EOG09371088:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00115	89858	114858	EOG09371088:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00002	441260	466260	EOG093710A7:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00002	467594	492594	EOG093710A7:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00119	109479	134479	EOG093710A7:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00119	83146	108146	EOG093710A7:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00025	182513	207513	EOG093710JH:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00025	208359	233359	EOG093710JH:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00061	345229	370229	EOG093710JH:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00061	370782	395782	EOG093710JH:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00330	119123	144123	EOG093710JH:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00330	144972	169972	EOG093710JH:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00106	357828	382828	EOG093710SY:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00106	389519	414519	EOG093710SY:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00140	126265	151265	EOG093710SY:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00140	158753	183753	EOG093710SY:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00428	110872	135872	EOG093710SY:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00428	138284	150363	EOG093710SY:Duplicated	6	12079	0.000496729861743522
Av	BUSCO	telo	AVAG00034	593402	618402	EOG093710T1:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00034	625696	650696	EOG093710T1:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00077	113761	138761	EOG093710T1:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00077	147408	172408	EOG093710T1:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00165	31702	56702	EOG0937112Y:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00165	58195	83195	EOG0937112Y:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00348	111562	136562	EOG0937112Y:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00348	138069	163069	EOG0937112Y:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00065	206864	231864	EOG093711E9:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00065	232441	257441	EOG093711E9:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00387	118598	143598	EOG093711E9:Duplicated	66	25000	0.00264
Av	BUSCO	telo	AVAG00387	93021	118021	EOG093711E9:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00289	119934	144934	EOG093711LC:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00289	147454	172454	EOG093711LC:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00360	16555	41555	EOG093711LC:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00360	43261	68261	EOG093711LC:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00058	411686	436686	EOG093711QY:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00058	441225	466225	EOG093711QY:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00072	381801	406801	EOG093711QY:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00072	409724	434724	EOG093711QY:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00130	285265	310265	EOG093711QY:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00130	316339	341339	EOG093711QY:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00226	65547	90547	EOG0937122Q:Complete	24	25000	0.00096
Av	BUSCO	telo	AVAG00226	91118	116118	EOG0937122Q:Complete	54	25000	0.00216
Av	BUSCO	telo	AVAG00054	206958	231958	EOG0937128O:Duplicated	60	25000	0.0024
Av	BUSCO	telo	AVAG00054	234755	259755	EOG0937128O:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00342	117386	142386	EOG0937128O:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00342	87993	112993	EOG0937128O:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00294	124695	149695	EOG0937129K:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00294	155903	180903	EOG0937129K:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00505	12661	37661	EOG0937129K:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00505	42787	67787	EOG0937129K:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG01241	0	3366	EOG0937129K:Duplicated	12	3366	0.0035650623885918
Av	BUSCO	telo	AVAG01241	5967	14071	EOG0937129K:Duplicated	12	8104	0.00148075024679171
Av	BUSCO	telo	AVAG00118	159711	184711	EOG093712G8:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00118	187517	212517	EOG093712G8:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00307	128887	153887	EOG093712G8:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00307	159507	184507	EOG093712G8:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00025	301445	326445	EOG093712Q6:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00025	327444	352444	EOG093712Q6:Duplicated	90	25000	0.0036
Av	BUSCO	telo	AVAG00330	30888	55888	EOG093712Q6:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00330	4891	29891	EOG093712Q6:Duplicated	90	25000	0.0036
Av	BUSCO	telo	AVAG00033	75004	100004	EOG09371330:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00033	102999	127999	EOG09371330:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00250	100635	125635	EOG09371330:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00250	128622	153622	EOG09371330:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00514	109394	119952	EOG0937133J:Duplicated	0	10558	0
Av	BUSCO	telo	AVAG00514	78717	103717	EOG0937133J:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG01326	0	6032	EOG0937133J:Duplicated	6	6032	0.000994694960212202
Av	BUSCO	telo	AVAG00067	120389	145389	EOG093713HJ:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00067	92842	117842	EOG093713HJ:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00795	0	15769	EOG093713HJ:Duplicated	18	15769	0.00114148011922126
Av	BUSCO	telo	AVAG00795	18190	43190	EOG093713HJ:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00307	24398	49398	EOG093713LY:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00307	51684	76684	EOG093713LY:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00326	65941	90941	EOG093713LY:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00326	93083	118083	EOG093713LY:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00001	599327	624327	EOG09371431:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00001	628664	653664	EOG09371431:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00005	760069	785069	EOG09371431:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00005	790195	815195	EOG09371431:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00014	197088	222088	EOG093714JU:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00014	222381	247381	EOG093714JU:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00471	58519	83519	EOG093714JU:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00471	83812	108812	EOG093714JU:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00144	0	20350	EOG093714Q2:Duplicated	6	20350	0.000294840294840295
Av	BUSCO	telo	AVAG00144	23645	48645	EOG093714Q2:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00306	47285	72285	EOG093714Q2:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00306	79949	104949	EOG093714Q2:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00716	4733	29733	EOG093715EC:Duplicated	0	25000	0
Av	BUSCO	telo	AVAG00641	46957	71957	EOG093715EC:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00641	77210	85361	EOG093715EC:Duplicated	18	8151	0.00220831799779168
Av	BUSCO	telo	AVAG00716	0	1484	EOG093715EC:Duplicated	6	1484	0.00404312668463612
Av	BUSCO	telo	AVAG00104	264489	289489	EOG09371675:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00104	292431	317431	EOG09371675:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00143	3199	28199	EOG09371675:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00143	32263	57263	EOG09371675:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00204	148806	173806	EOG09371675:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00204	177715	202715	EOG09371675:Duplicated	6	25000	0.00024
Av	BUSCO	telo	AVAG00027	183224	208224	EOG0937167R:Complete	36	25000	0.00144
Av	BUSCO	telo	AVAG00027	211256	236256	EOG0937167R:Complete	6	25000	0.00024
Av	BUSCO	telo	AVAG00175	114022	139022	EOG093716T7:Duplicated	96	25000	0.00384
Av	BUSCO	telo	AVAG00175	143629	168629	EOG093716T7:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00186	37040	62040	EOG093716T7:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00186	66750	91750	EOG093716T7:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00154	231872	256872	EOG093717LU:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00154	258597	283597	EOG093717LU:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00855	32552	44487	EOG093717LU:Duplicated	18	11935	0.00150816925010473
Av	BUSCO	telo	AVAG00855	7190	32190	EOG093717LU:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00259	107347	132347	EOG0937183G:Complete	24	25000	0.00096
Av	BUSCO	telo	AVAG00259	136266	161266	EOG0937183G:Complete	18	25000	0.00072
Av	BUSCO	telo	AVAG00073	66987	91987	EOG0937186Q:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00073	97379	122379	EOG0937186Q:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00362	0	23271	EOG0937186Q:Duplicated	18	23271	0.00077349490782519
Av	BUSCO	telo	AVAG00362	29637	54637	EOG0937186Q:Duplicated	36	25000	0.00144
Av	BUSCO	telo	AVAG00029	273135	298135	EOG093718E9:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00029	301166	326166	EOG093718E9:Duplicated	12	25000	0.00048
Av	BUSCO	telo	AVAG00511	54784	79784	EOG093718E9:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00511	81399	106399	EOG093718E9:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00046	290773	315773	EOG093718EG:Duplicated	48	25000	0.00192
Av	BUSCO	telo	AVAG00046	320994	345994	EOG093718EG:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00065	113068	138068	EOG093718EG:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00065	83551	108551	EOG093718EG:Duplicated	42	25000	0.00168
Av	BUSCO	telo	AVAG00073	106916	131916	EOG0937192A:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00073	81005	106005	EOG0937192A:Duplicated	54	25000	0.00216
Av	BUSCO	telo	AVAG00362	13710	38710	EOG0937192A:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00362	39615	64615	EOG0937192A:Duplicated	18	25000	0.00072
Av	BUSCO	telo	AVAG00020	646546	671546	EOG093719IK:Duplicated	78	25000	0.00312
Av	BUSCO	telo	AVAG00020	673553	698553	EOG093719IK:Duplicated	30	25000	0.0012
Av	BUSCO	telo	AVAG00053	54827	79827	EOG093719IK:Duplicated	24	25000	0.00096
Av	BUSCO	telo	AVAG00053	82186	107186	EOG093719IK:Duplicated	36	25000	0.00144
